,Time,traj_x,traj_y,gen_x,gen_y
254,12.038,10.16129324,1.311220111,10.002516325559956,1.303139592331128
255,12.076,10.20714499,1.321246725,10.045656563502947,1.3089977139417417
256,12.114,10.25248442,1.331396533,10.088797094368285,1.3148491449842998
257,12.151,10.29595515,1.341280045,10.131937941758746,1.3206941424444856
258,12.189,10.33972478,1.351315149,10.175079135240804,1.3265329552087435
259,12.227,10.38243829,1.361126821,10.218220689356702,1.3323658123098554
260,12.264,10.4293117,1.371844235,10.261362639058449,1.3381929446812355
261,12.302,10.46308501,1.379492973,10.304504980169929,1.344014550245052
262,12.34,10.50186437,1.388158673,10.347647771459473,1.3498308555091594
263,12.378,10.53911191,1.396321864,10.39079095851236,1.3556420105541367
264,12.415,10.57381304,1.403739855,10.43393468182366,1.3614482745295189
265,12.453,10.60771102,1.410763131,10.47707873261864,1.367249688631193
266,12.491,10.63963683,1.417131949,10.520223525289763,1.3730466629589735
267,12.529,10.66928387,1.422797304,10.563368341354526,1.3788389156753906
268,12.567,10.6962486,1.427715052,10.606514535470428,1.3846274149524753
269,12.605,10.7200477,1.431846735,10.649659619920929,1.390410789339078
270,12.643,10.74014773,1.435159303,10.6928082962896,1.3961920368928735
271,12.681,10.75602376,1.437627669,10.735951665938142,1.4019658562565012
272,12.719,10.76728949,1.439246979,10.779106819641708,1.4077428229372289
273,12.757,10.77383051,1.440046606,10.822240663131538,1.4135027766860089
274,12.795,10.77581077,1.440091153,10.865417997307569,1.4192856212679388
