Time,mean_NED,lower_NED,upper_NED,mean_NED_p,lower_NED_p,upper_NED_p,mean_NED_t,lower_NED_t,upper_NED_t
0.21,0.022439611722505318,0.02154384712655314,0.023335376318457494,0.001057805599571714,0.000958557412213495,0.0011570537869299332,0.0007424321447877132,0.0006793682522147498,0.0008054960373606766
0.22,0.022434023478177193,0.02153688438894381,0.023331162567410576,0.0010995773823499685,0.0009932547192437046,0.0012059000454562325,0.000759880528257286,0.0006942161868994439,0.0008255448696151281
0.23,0.022428309954247824,0.021529802488478987,0.02332681742001666,0.0011418977551749857,0.0010281753631908985,0.001255620147159073,0.0007769685105703374,0.0007087334067782099,0.0008452036143624649
0.24,0.02242247079684429,0.021522601316492227,0.02332234027719635,0.0011847631331562388,0.0010633064957755794,0.0013062197705368981,0.0007937049600233221,0.0007229294732663159,0.0008644804467803284
0.25,0.022416505674039966,0.021515280784332506,0.023317730563747426,0.001228169496029333,0.0010986353607680243,0.0013577036312906415,0.0008100992947567314,0.0007368140729544421,0.0008833845165590207
0.26,0.02241041427673091,0.02150784082414495,0.023312987729316868,0.0012721121338610452,0.001134149394337852,0.0014100748733842385,0.0008261613708621757,0.0007503969568624595,0.0009019257848618919
0.27,0.02240419631945573,0.021500281389610795,0.023308111249300666,0.0013165853255059457,0.0011698363337815983,0.001463334317230293,0.0008419013935328823,0.0007636878966946125,0.0009201148903711521
0.28,0.022397851541156838,0.021492602456644496,0.02330310062566918,0.0013615819469965343,0.0012056843379347878,0.0015174795560582808,0.0008573298481830069,0.000776696656205005,0.0009379630401610087
0.29,0.022391379705880038,0.021484804024044922,0.023297955387715154,0.001407093009857453,0.0012416821213154172,0.001572503898399489,0.0008724574486420462,0.0007894329756572224,0.0009554819216268701
0.3,0.02238478060341085,0.021476886114098558,0.02329267509272314,0.0014531071359604345,0.0012778191025075607,0.0016283951694133082,0.0008872950997344433,0.0008019065673610133,0.0009726836321078733
0.31,0.02237805404984561,0.021468848773132276,0.023287259326558948,0.001499609987668585,0.0013140855651805426,0.0016851344101566274,0.0009018538717693566,0.0008141271203499913,0.0009895806231887219
0.32,0.022371199888095935,0.021460692072013454,0.023281707704178416,0.0015465836904551336,0.0013504728271994922,0.001742694553710775,0.0009161449846919358,0.0008261043124094458,0.0010061856569744258
0.33,0.02236421798832516,0.021452416106595196,0.023276019870055124,0.0015940063085814206,0.0013869734095245084,0.001801039207638333,0.0009301797998950265,0.0008378478278714137,0.001022511771918639
0.34,0.02235710824831592,0.02144402099810454,0.0232701954985273,0.0016418514580612427,0.001423581192531242,0.0018601217235912435,0.0009439698179727943,0.0008493673798718185,0.0010385722560737702
0.35000000000000003,0.02234987059376771,0.021435506893471346,0.023264234294064073,0.0016900881565623297,0.0014602915441554445,0.0019198847689692149,0.0009575266810276991,0.0008606727361180977,0.0010543806259373004
0.36,0.022342504978523747,0.021426873965595648,0.023258135991451847,0.0017386810064855065,0.0014971014034035042,0.0019802606095675086,0.0009708621785242437,0.0008717737476425739,0.0010699506094059136
0.37,0.02233501138472633,0.021418122413551136,0.023251900355901522,0.0017875907765507288,0.0015340093055182288,0.002041172247583229,0.0009839882561076274,0.0008826803804967933,0.0010852961317184616
0.38,0.02232738982290021,0.0214092524627226,0.02324552718307782,0.0018367753877224472,0.0015710153414588241,0.00210253543398607,0.0009969170272447073,0.0008934027508319323,0.0011004313036574824
0.39,0.02231964033196332,0.021400264364874938,0.0232390162990517,0.0018861912319628868,0.0016081210526603064,0.0021642614112654672,0.0010096607879514356,0.0009039511642437265,0.0011153704116591446
0.4,0.022311762979164554,0.02139115839815157,0.023232367560177537,0.0019357946788898142,0.001645329269622351,0.0022262600881572774,0.0010222320351839195,0.0009143361605543445,0.0011301279098134944
0.41000000000000003,0.022303757859948488,0.021381934867000397,0.02322558085289658,0.001985543581426417,0.001682643908031572,0.0022884432548212624,0.0010346434896248188,0.0009245685652729252,0.0011447184139767124
0.42,0.022295625097746935,0.021372594102025216,0.023218656093468654,0.0020353985949616185,0.0017200697397647539,0.0023507274501584833,0.001046908123538311,0.000934659548751056,0.0011591566983255657
0.43,0.022287364843697643,0.021363136459761192,0.023211593227634095,0.0020853241765950844,0.0017576121610828823,0.0024130361921072866,0.00105903919406313,0.0009446206934903969,0.001173457694635863
0.44,0.022278977276291165,0.021353562322373475,0.023204392230208856,0.0021352892139611048,0.0017952769876547555,0.002475301440267454,0.0010710502817597156,0.0009544640691666078,0.0011876364943528234
0.45,0.022270462600946686,0.0213438720972781,0.023197053104615274,0.002185267316814312,0.001833070311380589,0.0025374643222480352,0.0010829553334458222,0.0009642023137432001,0.0012017083531484442
0.46,0.022261821049518887,0.02133406621668545,0.023189575882352324,0.0022352368597767865,0.0018709984489621808,0.002599475270591392,0.001094768707384193,0.0009738487176242983,0.0012156886971440876
0.47000000000000003,0.022253052879738146,0.021324145137067086,0.023181960622409205,0.0022851808768927866,0.0019090679919437487,0.0026612937618418248,0.0011065052177764777,0.0009834173062189104,0.001229593129334045
0.48,0.022244158374587375,0.021314109338547597,0.023174207410627153,0.002335086884597707,0.0019472859381898186,0.0027228878310055953,0.0011181801743326888,0.0009929229146637835,0.001243437434001594
0.49,0.02223513784161944,0.021303959324224138,0.02316631635901474,0.002384946671042749,0.0019856598597344697,0.002784233482351028,0.0011298094115159561,0.0010023812469165379,0.0012572375761153744
0.5,0.022225991612220185,0.021293695619417283,0.023158287605023087,0.0024347560584152823,0.002024198054201113,0.002845314062629452,0.0011414093010527265,0.0010118089101900669,0.0012710096919153861
0.51,0.022216720040822993,0.021283318770858078,0.02315012131078791,0.0024845146315058035,0.0020629096386360823,0.002906119624375525,0.0011529967406728981,0.0010212234150492906,0.0012847700662965056
0.52,0.02220732350408171,0.021272829345817004,0.02314181766234642,0.002534225428037927,0.002101804567523872,0.0029666462885519817,0.0011645891121121299,0.0010306431318203577,0.001298535092403902
0.53,0.022197802400009858,0.02126222793118205,0.023133376868837666,0.0025838945956413663,0.0021408935797498927,0.00302689561153284,0.001176204202527687,0.001040087195698224,0.00131232120935715
0.54,0.022188157147094958,0.02125151513249395,0.023124799161695967,0.002633531028992679,0.0021801880946094292,0.003086873963375929,0.001187860085954332,0.0010495753564190784,0.0013261448154895856
0.55,0.02217838818339736,0.02124069157294754,0.02311608479384718,0.002683146004699119,0.0022197000824560934,0.003146591926942145,0.0011995749653478172,0.0010591277736389797,0.0013400221570566547
0.56,0.022168495965644255,0.021229757892369687,0.023107234038918824,0.002732752830714024,0.002259441933177166,0.003206063728250882,0.0012113669808264606,0.0010687647657780777,0.0013539691958748435
0.5700000000000001,0.022158480968329432,0.02121871474618428,0.023098247190474583,0.0027823665231568816,0.0022994263389720013,0.003265306707341762,0.0012232539951258605,0.0010785065269876973,0.0013680014632640237
0.58,0.022148343682830078,0.021207562804375874,0.023089124561284282,0.0028320035184948174,0.00233966620028818,0.003324340836701455,0.001235253371820889,0.0010883728325288085,0.0013821339111129694
0.59,0.022138084616551916,0.02119630275046382,0.023079866482640012,0.0028816814247701284,0.0023801745575283877,0.003383188292011869,0.001247381764265489,0.0010983827556165378,0.0013963807729144404
0.6,0.02212770429211353,0.021184935280498647,0.02307047330372841,0.0029314188127721845,0.002420964547290079,0.00344187307825429,0.0012596549326114117,0.0011085544176656964,0.001410755447557127
0.61,0.022117203246580588,0.021173461102092693,0.023060945391068483,0.0029812350468516207,0.0024620493804193453,0.003500420713283896,0.0012720876027125915,0.0011189047889515404,0.0014252704164736426
0.62,0.022106582030759152,0.021161880933495823,0.02305128312802248,0.0030311501550673186,0.002503442339406103,0.0035588579707285344,0.0012846933751682844,0.0011294495492595745,0.0014399372010769943
0.63,0.022095841208556895,0.021150195502727263,0.023041486914386528,0.0030811847389345865,0.0025451567937422224,0.0036172126841269507,0.0012974846867368852,0.0011402030101372595,0.001454766363336511
0.64,0.02208498135641837,0.021138405546772213,0.023031557166064528,0.0031313599235992333,0.002587206232974398,0.003675513614224069,0.0013104728213002561,0.001151178093769826,0.0014697675488306863
0.65,0.022074003062839798,0.021126511810851865,0.02302149431482773,0.0031816973493152966,0.002629604317671094,0.003733790380959499,0.0013236679642455282,0.0011623863593447532,0.0014849495691463032
0.66,0.022062906927965392,0.021114515047772373,0.02301129880815841,0.003232219204349007,0.0026723649479994584,0.0037920734606985557,0.0013370792924958185,0.0011738380660522227,0.0015003205189394143
